date_sold;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement;yr_built;year_renovated;zip_code;lattitude;longitude;nn_sqft_living;nn_sqft_lot
2014-05-27T00:00:00Z;5,67851837904011;4;2,75;1720;6270;2,0;0;0;average;1720;0;1978;1978;98118;47,5458;-122,268;2130;8700
2015-01-15T00:00:00Z;5,44715803134222;2;1,00;850;16400;1,0;0;0;average;850;0;1923;1923;98168;47,4889;-122,299;1100;14459
2014-08-28T00:00:00Z;6,03019478535675;2;2,25;3900;14864;1,0;0;3;average;1950;1950;1947;1947;98144;47,5884;-122,291;2580;5184
2014-10-23T00:00:00Z;5,66931688056611;2;1,50;1320;10800;1,0;0;0;good;1320;0;1947;1947;98177;47,7145;-122,367;2120;12040
2014-06-05T00:00:00Z;5,44708047183100;3;2,00;1750;9750;1,0;0;0;average;1350;400;1961;1961;98198;47,3980;-122,299;1900;10125
2014-09-04T00:00:00Z;5,72181061521255;4;2,25;2330;19436;2,0;0;0;average;2330;0;1987;1987;98011;47,7663;-122,215;1910;10055
2014-09-18T00:00:00Z;5,51188336097887;3;2,25;2220;16020;1,0;0;0;good;1780;440;1966;1966;98030;47,3758;-122,217;2080;9583
2014-09-03T00:00:00Z;5,51587384371168;3;2,25;2020;8379;2,0;0;0;average;2020;0;1994;1994;98038;47,3828;-122,023;2020;8031
2014-06-04T00:00:00Z;5,59106460702650;3;2,25;1250;7500;1,0;0;0;very_good;1250;0;1942;1942;98146;47,5123;-122,373;1280;7392
2015-03-09T00:00:00Z;5,68119599601069;2;2,00;1510;6516;1,0;0;0;average;1510;0;2005;2005;98053;47,7076;-122,013;1640;6009
2014-05-29T00:00:00Z;5,42316392385035;4;2,25;1720;9753;1,0;0;0;good;1120;600;1978;1978;98023;47,2922;-122,371;1510;9753
2015-01-15T00:00:00Z;5,37106786227174;3;1,00;1430;15246;1,0;0;0;good;980;450;1961;1961;98031;47,4075;-122,214;1960;13068
2015-03-03T00:00:00Z;5,71307032585564;3;2,50;1480;4729;2,0;0;0;average;1480;0;2004;2004;98053;47,6794;-122,034;2250;4729
2014-06-16T00:00:00Z;5,69897000433602;4;2,75;2280;15347;1,0;0;0;very_good;2280;0;1960;1960;98059;47,5218;-122,164;2280;15347
2014-11-21T00:00:00Z;5,49831055378960;6;2,75;2940;7350;1,0;0;0;average;1780;1160;1978;1978;98023;47,3103;-122,339;2120;8236
2014-06-10T00:00:00Z;6,01072386539177;5;4,00;3760;28040;2,0;0;0;average;3760;0;1983;1983;98033;47,6489;-122,183;3430;35096
2015-04-09T00:00:00Z;5,61909333062674;3;2,00;2220;94300;1,0;0;0;very_good;1640;580;1976;1976;98010;47,3459;-121,950;2070;80100
2015-03-20T00:00:00Z;5,61278385671974;4;1,00;1970;4740;1,5;0;0;average;1670;300;1904;2005;98122;47,6136;-122,303;1510;4740
2014-07-01T00:00:00Z;5,90308998699194;3;3,50;3830;221284;2,0;0;0;average;3530;300;1993;1993;98077;47,7641;-122,023;2920;148539
2014-12-08T00:00:00Z;5,35218251811136;3;1,75;1430;8505;1,0;0;0;good;1430;0;1968;1968;98003;47,3173;-122,319;1190;8640
2014-10-01T00:00:00Z;5,32221929473392;2;1,00;830;6000;1,0;0;0;average;830;0;1940;1940;98126;47,5308;-122,376;830;4960
2015-01-27T00:00:00Z;5,65801139665711;2;1,00;1430;5000;1,5;0;0;fair;1430;0;1925;1925;98115;47,6727;-122,299;1450;3750
2015-04-27T00:00:00Z;5,35218251811136;3;1,00;1300;8316;1,0;0;0;good;1300;0;1954;1954;98002;47,3221;-122,216;1260;8316
2014-08-26T00:00:00Z;5,68124123737559;2;1,00;1030;3060;1,0;0;2;good;790;240;1918;1918;98103;47,6779;-122,353;1390;3060
2015-02-12T00:00:00Z;5,55990662503611;3;2,50;2740;11872;2,0;0;0;average;2740;0;1990;1990;98023;47,3076;-122,395;2570;10377
2014-09-23T00:00:00Z;5,41497334797082;3;2,00;1810;7209;1,0;0;0;good;1240;570;1978;1978;98032;47,3656;-122,278;1750;7209
2014-05-13T00:00:00Z;5,65801139665711;4;2,50;3360;7685;2,0;0;0;average;3360;0;2001;2001;98058;47,4369;-122,111;3060;6567
2015-04-01T00:00:00Z;5,61804809671209;3;2,25;1510;36224;2,0;0;0;average;1510;0;1991;1991;98045;47,4616;-121,711;1730;36224
2015-04-21T00:00:00Z;5,54344718008170;3;1,00;1400;3538;1,0;0;0;average;800;600;1953;1953;98118;47,5405;-122,270;1620;6331
2014-09-29T00:00:00Z;5,38916608436453;3;2,50;1730;7442;2,0;0;0;average;1730;0;1987;1987;98030;47,3507;-122,178;1630;6458
2014-05-19T00:00:00Z;5,77268835468214;2;2,00;1420;9191;1,5;0;2;very_good;1420;0;1928;1928;98115;47,6979;-122,320;1420;6816
2014-10-20T00:00:00Z;5,58546072950850;4;1,75;2360;7620;1,0;0;0;good;1180;1180;1955;1955;98106;47,5278;-122,345;1910;7620
2014-11-24T00:00:00Z;5,40654018043396;3;1,00;1230;10170;1,0;0;0;average;1230;0;1979;1979;98045;47,4437;-121,772;1380;10098
2014-08-29T00:00:00Z;5,84073323461181;4;2,50;2460;4425;2,0;0;0;average;2460;0;2006;2006;98052;47,7048;-122,109;2990;5659
2014-12-02T00:00:00Z;5,89209460269048;3;1,00;1660;4400;1,5;0;0;average;1460;200;1911;1911;98112;47,6362;-122,302;1660;4400
2014-10-24T00:00:00Z;5,37474834601010;3;1,75;1270;8470;1,0;0;0;good;1270;0;1960;1960;98198;47,4207;-122,290;1600;8470
2014-12-16T00:00:00Z;5,72015930340596;3;2,25;2100;40510;2,0;0;0;average;1320;780;1979;1979;98074;47,6154;-122,047;2380;33450
2014-05-19T00:00:00Z;5,46239799789896;4;2,50;1700;7280;2,0;0;0;good;1700;0;1988;1988;98031;47,4045;-122,171;1950;7475
2014-08-14T00:00:00Z;5,61804809671209;2;1,00;1070;4500;1,0;0;0;average;1070;0;1937;1937;98115;47,6802;-122,290;1320;4465
2015-04-09T00:00:00Z;5,43536650661266;3;2,50;2070;9900;1,0;0;0;average;1420;650;1979;1979;98023;47,2988;-122,371;2070;8250
2015-05-04T00:00:00Z;6,46239799789896;4;3,25;5050;20100;1,5;0;2;average;4750;300;1982;2008;98004;47,6312;-122,223;3890;20060
2014-10-07T00:00:00Z;6,13513265137678;4;4,75;5310;57346;2,0;0;0;good;5310;0;1989;1989;98077;47,7285;-122,042;4180;47443
2015-05-01T00:00:00Z;5,63948648926859;2;1,00;1040;7538;1,0;0;0;good;1040;0;1939;1939;98133;47,7107;-122,352;1440;7530
2014-10-17T00:00:00Z;5,32221929473392;3;1,00;1700;11390;1,0;0;0;good;1700;0;1967;1967;98003;47,3271;-122,323;1350;8164
2014-09-25T00:00:00Z;5,37291200297011;3;1,00;1300;5898;1,0;0;0;average;1300;0;1961;1961;98178;47,5053;-122,255;1320;7619
2014-11-24T00:00:00Z;5,51982799377572;3;1,75;1080;1306;1,0;0;0;average;580;500;1954;2003;98199;47,6601;-122,400;1440;2225
2015-03-20T00:00:00Z;5,56229286445647;3;2,50;2653;4510;2,0;0;0;average;2653;0;2006;2006;98031;47,4145;-122,166;2653;4927
2015-01-27T00:00:00Z;5,65321251377534;3;2,00;2290;16258;1,0;0;0;very_good;2290;0;1960;1960;98058;47,4672;-122,165;1660;10530
2014-11-13T00:00:00Z;5,88649072517248;4;2,75;3820;26300;2,0;0;0;average;2850;970;2014;2014;98028;47,7618;-122,261;1860;12136
2015-05-05T00:00:00Z;5,65801139665711;4;2,50;2210;49375;1,0;0;0;average;2210;0;1997;1997;98038;47,3828;-122,071;2670;49385
2015-05-05T00:00:00Z;5,60745502321467;3;1,75;2390;6000;1,0;0;0;average;1240;1150;1908;1908;98118;47,5362;-122,268;2020;6000
2014-07-03T00:00:00Z;5,48415742436538;4;1,75;2600;11325;1,0;0;0;good;1610;990;1969;1969;98031;47,3954;-122,206;1720;11088
2015-02-27T00:00:00Z;5,23044892137827;2;1,00;860;5265;1,0;0;0;average;860;0;1931;1931;98178;47,5048;-122,272;1650;8775
2015-05-13T00:00:00Z;6,31175386105575;5;3,00;3830;8480;2,0;0;1;very_good;2630;1200;1905;1994;98122;47,6166;-122,287;3050;7556
2014-06-30T00:00:00Z;5,89209460269048;4;2,50;3500;7048;2,0;0;0;average;3500;0;2005;2005;98053;47,6811;-122,025;3920;7864
2014-10-17T00:00:00Z;5,66931688056611;5;2,25;2500;13500;1,0;0;0;average;1850;650;1979;1979;98072;47,7564;-122,144;2300;9750
2015-02-09T00:00:00Z;5,60745502321467;3;1,75;1670;6720;1,0;0;0;average;1140;530;1980;1980;98034;47,7198;-122,193;1670;7320
2014-07-02T00:00:00Z;5,82930377283103;5;2,25;2900;10300;1,0;0;0;average;1450;1450;1985;1985;98006;47,5461;-122,151;2310;10300
2014-08-12T00:00:00Z;5,69897000433602;2;1,00;1640;14100;1,0;0;0;good;1140;500;1954;1954;98006;47,5712;-122,143;1520;13527
2014-07-23T00:00:00Z;5,59106349344948;4;2,50;1890;15770;2,0;0;0;good;1890;0;1968;1968;98166;47,4281;-122,343;2410;15256
2014-10-22T00:00:00Z;5,55630250076729;4;2,50;2160;9528;2,0;0;0;average;2160;0;1992;1992;98001;47,3341;-122,255;2280;9937
2014-07-09T00:00:00Z;5,74036268949424;3;2,00;1970;4166;2,0;0;3;very_good;1270;700;1929;1929;98126;47,5717;-122,375;2390;4166
2014-07-10T00:00:00Z;5,94398887507377;4;2,50;3360;22111;2,0;0;0;average;3360;0;1994;1994;98075;47,5951;-122,017;3150;11374
2014-08-22T00:00:00Z;5,42324587393681;3;2,00;1320;8959;1,0;0;0;average;1320;0;1993;1993;98042;47,3536;-122,144;1740;7316
2014-06-02T00:00:00Z;5,60638136511060;3;1,50;2030;8880;1,0;0;0;average;1330;700;1963;1963;98108;47,5586;-122,311;2140;5592
2014-05-29T00:00:00Z;5,42732378635725;3;1,75;1590;11914;1,0;0;2;average;1090;500;1957;1957;98188;47,4427;-122,274;1630;9052
2014-06-24T00:00:00Z;6,48784512011144;4;5,00;4550;18641;1,0;1;4;average;2600;1950;2002;2002;98074;47,6053;-122,077;4550;19508
2014-08-11T00:00:00Z;5,52504480703685;3;2,50;2440;7632;2,0;0;0;average;2440;0;1998;1998;98003;47,3494;-122,301;2510;7903
2014-06-19T00:00:00Z;5,76042248342321;3;2,50;1940;9000;1,0;0;0;good;970;970;1948;1948;98117;47,6933;-122,393;2190;7310
2015-04-01T00:00:00Z;5,31938300296108;3;2,50;2040;3810;2,0;0;0;average;2040;0;2006;2006;98038;47,3537;-122,000;2370;4590
2015-01-15T00:00:00Z;5,49831055378960;3;2,25;2200;8750;1,0;0;0;good;1120;1080;1964;1964;98166;47,4760;-122,337;1460;10139
2015-02-17T00:00:00Z;5,86033800657099;3;1,75;1920;3300;1,0;0;0;good;960;960;1913;1913;98112;47,6239;-122,298;1740;4000
2015-04-03T00:00:00Z;5,74036268949424;4;2,75;1800;7750;1,0;0;0;good;1400;400;1965;1965;98177;47,7776;-122,384;1800;8275
2014-06-12T00:00:00Z;5,78586347564547;4;2,25;2180;7297;2,0;0;0;average;2180;0;1984;1984;98074;47,6459;-122,058;2250;9781
2015-02-28T00:00:00Z;5,74091507648128;2;1,00;1010;5000;1,5;0;0;good;1010;0;1908;1908;98105;47,6692;-122,297;1460;5000
2015-01-08T00:00:00Z;5,82282164530310;4;2,75;3320;10574;2,0;0;0;very_good;2220;1100;1960;1960;98056;47,5376;-122,180;2720;8330
2015-02-09T00:00:00Z;5,92116605063774;4;2,50;2370;4000;1,5;0;2;very_good;1980;390;1928;1928;98144;47,6010;-122,294;2440;5750
2014-10-23T00:00:00Z;5,30319605742049;5;1,75;1660;78408;1,5;0;0;average;1660;0;1915;1915;98065;47,5290;-121,837;1660;78408
2014-05-02T00:00:00Z;6,37730625106820;5;2,50;3650;9050;2,0;0;4;very_good;3370;280;1921;1921;98119;47,6345;-122,367;2880;5400
2014-06-18T00:00:00Z;6,14113609012074;4;3,25;4290;12103;1,0;0;3;average;2690;1600;1997;1997;98006;47,5503;-122,102;3860;11244
2014-12-09T00:00:00Z;6,14612803567824;4;3,25;4290;12103;1,0;0;3;average;2690;1600;1997;1997;98006;47,5503;-122,102;3860;11244
2014-11-05T00:00:00Z;5,48429983934679;4;2,25;1950;7700;1,0;0;0;average;1350;600;1979;1979;98058;47,4441;-122,125;2150;7350
2015-04-08T00:00:00Z;5,68752896121463;3;2,00;2590;14052;1,0;0;0;very_good;1720;870;1948;1948;98133;47,7357;-122,333;1570;8162
2015-05-11T00:00:00Z;5,59106460702650;3;2,50;1930;64904;1,0;0;0;good;1930;0;1988;1988;98042;47,3460;-122,157;2350;57500
2014-07-23T00:00:00Z;5,73878055848437;2;1,00;1470;3864;1,0;0;0;good;1170;300;1916;1916;98103;47,6638;-122,345;1570;3864
2014-05-13T00:00:00Z;5,91376088641232;5;2,75;3150;7119;2,0;0;0;average;3150;0;2013;2013;98052;47,6759;-122,151;1560;8384
2014-10-23T00:00:00Z;5,71600334363480;3;2,25;2030;16200;2,0;0;0;average;2030;0;1984;1984;98027;47,5162;-122,057;2660;17958
2014-07-21T00:00:00Z;5,36172783601759;3;2,00;1450;11204;1,0;0;0;average;1450;0;2003;2003;98001;47,2639;-122,252;1520;9518
2015-02-02T00:00:00Z;5,38021124171161;3;1,75;1510;10248;1,0;0;0;average;1510;0;1969;1969;98023;47,2929;-122,371;1510;9753
2014-09-05T00:00:00Z;5,36548798489090;2;1,00;1240;12092;1,0;0;0;average;960;280;1922;1984;98146;47,4957;-122,352;1820;7460
2015-03-11T00:00:00Z;5,38111508070985;2;1,00;1240;12092;1,0;0;0;average;960;280;1922;1984;98146;47,4957;-122,352;1820;7460
2014-10-27T00:00:00Z;5,43929321071901;3;2,50;3030;45004;2,0;0;0;average;3030;0;1987;1987;98077;47,7721;-122,093;3080;35781
2014-09-05T00:00:00Z;5,86923171973098;4;2,00;2050;4400;1,5;0;0;good;2050;0;1922;1922;98102;47,6440;-122,319;2320;5500
2015-04-28T00:00:00Z;5,27038765646105;3;1,00;1000;7636;1,0;0;0;fair;1000;0;1952;1952;98166;47,4720;-122,344;1150;7600
2014-07-25T00:00:00Z;5,89762709129044;3;2,25;2370;10289;1,0;0;0;good;1590;780;1977;1977;98005;47,5920;-122,166;2500;10004
2014-09-16T00:00:00Z;5,94448267215017;4;3,50;2800;6750;2,0;0;0;average;1890;910;1951;2002;98105;47,6690;-122,275;2370;6120
2015-04-16T00:00:00Z;5,44560420327360;6;1,75;2240;11180;2,0;0;0;good;2240;0;1955;1955;98198;47,4200;-122,323;1590;7955
2014-07-29T00:00:00Z;5,46982201597816;3;2,00;1810;10530;1,0;0;2;average;1810;0;1991;1991;98022;47,1913;-122,012;1910;10450
2015-04-08T00:00:00Z;5,80617997398389;2;1,00;1070;5000;1,0;0;0;average;1070;0;1924;1924;98103;47,6666;-122,331;1710;5000
2014-07-03T00:00:00Z;5,97312785359970;4;2,00;2490;9525;2,0;0;0;very_good;2490;0;1968;1968;98040;47,5639;-122,217;2770;9525
2014-10-07T00:00:00Z;5,41497334797082;4;2,50;1960;5238;2,0;0;0;average;1960;0;2003;2003;98038;47,3483;-122,052;1800;5894
2014-06-02T00:00:00Z;5,74811046749498;3;2,75;2930;5569;1,0;0;0;average;1860;1070;2004;2004;98072;47,7648;-122,164;2580;11045
2014-07-22T00:00:00Z;5,89845091919837;4;2,00;1510;3500;1,5;0;0;very_good;1510;0;1911;1911;98103;47,6794;-122,357;1820;3750
2014-08-26T00:00:00Z;5,42324587393681;3;1,75;1420;8250;1,0;0;0;average;1420;0;1954;1954;98133;47,7535;-122,354;1740;8000
2015-05-01T00:00:00Z;5,38916608436453;3;1,75;1740;11547;1,0;0;0;average;1740;0;1954;1954;98178;47,4945;-122,220;880;78408
2015-04-24T00:00:00Z;5,68574173860226;4;1,75;2560;43995;2,0;0;0;good;2560;0;1962;1962;98052;47,6945;-122,093;2560;14764
2014-11-06T00:00:00Z;5,83505610172012;4;3,50;3040;8414;2,0;0;0;average;2420;620;2010;2010;98059;47,5222;-122,157;3470;8066
2014-10-17T00:00:00Z;5,49080095201086;4;1,75;1275;20000;1,0;0;0;good;1275;0;1991;1991;98070;47,3796;-122,490;1660;20000
2014-07-18T00:00:00Z;5,74213572454347;4;2,50;2580;5823;2,0;0;0;average;2580;0;2002;2002;98065;47,5374;-121,875;2380;5823
2014-07-23T00:00:00Z;5,21748394421391;4;1,00;1000;7134;1,0;0;0;average;1000;0;1943;1943;98178;47,4897;-122,240;1020;7138
2014-12-29T00:00:00Z;5,38003024796783;4;1,00;1000;7134;1,0;0;0;average;1000;0;1943;1943;98178;47,4897;-122,240;1020;7138
2014-12-05T00:00:00Z;5,50514997831991;2;1,00;1070;32633;1,0;0;0;good;1070;0;1930;1930;98059;47,4716;-122,078;1360;32156
2014-10-21T00:00:00Z;5,31513031718360;3;2,00;1390;13464;1,0;0;0;good;1390;0;1987;1987;98030;47,3581;-122,173;1720;12080
2014-06-04T00:00:00Z;5,47567118832443;1;0,75;560;12120;1,0;0;0;average;560;0;1967;1967;98014;47,6750;-121,854;1300;19207
2014-09-22T00:00:00Z;5,93196611472817;4;2,75;2270;10460;2,0;0;0;average;2270;0;1965;1965;98040;47,5603;-122,222;2610;10180
2015-01-26T00:00:00Z;5,49831055378960;3;1,00;1900;14400;1,0;0;0;good;1300;600;1954;1954;98166;47,4147;-122,337;1940;14400
2014-12-03T00:00:00Z;5,64097805735833;2;1,00;990;3120;1,0;0;2;very_good;790;200;1907;1907;98103;47,6800;-122,353;1930;3120
2015-03-24T00:00:00Z;5,40140054078154;4;1,50;1550;19800;1,0;0;0;good;1050;500;1969;1969;98001;47,3117;-122,270;1640;22654
2014-06-04T00:00:00Z;5,57403126772772;4;1,75;2200;7475;1,0;0;0;very_good;1100;1100;1955;1955;98118;47,5430;-122,280;1600;5766
2014-08-06T00:00:00Z;5,47712125471966;4;2,50;1910;4862;2,0;0;0;average;1910;0;2005;2005;98038;47,3607;-122,034;2010;5091
2014-10-06T00:00:00Z;5,62324929039790;4;1,00;1750;9600;1,5;0;0;good;1750;0;1954;1954;98006;47,5759;-122,137;1750;10530
2014-05-05T00:00:00Z;5,95424250943933;3;1,00;1330;77972;1,0;0;0;average;1330;0;1928;1954;98033;47,6891;-122,159;1340;17689
2014-08-05T00:00:00Z;5,83244504117411;3;2,50;2440;5750;2,0;0;2;average;1980;460;2000;2000;98116;47,5650;-122,381;1520;5750
2014-08-28T00:00:00Z;5,57978359661681;5;2,50;2760;11340;2,0;0;0;good;2760;0;1978;1978;98059;47,4769;-122,141;2470;11340
2014-08-19T00:00:00Z;5,78171948106330;3;2,50;2110;5608;1,0;0;0;average;1340;770;2013;2013;98033;47,6743;-122,184;2040;9363
2015-03-26T00:00:00Z;5,82801506422398;4;2,50;2990;10400;2,0;0;0;average;2990;0;2002;2002;98166;47,4508;-122,359;2140;17449
2014-10-01T00:00:00Z;5,90848501887865;4;2,50;3520;15420;2,0;0;0;average;3520;0;1991;1991;98074;47,6375;-122,016;3400;21455
2015-04-23T00:00:00Z;5,89486965674525;4;2,75;2440;69415;1,0;0;0;good;1910;530;1989;1989;98075;47,5944;-122,042;2770;24361
2014-11-20T00:00:00Z;5,52891670027766;4;3,00;2090;7500;1,0;0;0;average;1370;720;1986;1986;98056;47,4888;-122,182;1810;7650
2014-12-04T00:00:00Z;5,44715803134222;3;2,25;1430;7222;2,0;0;0;average;1430;0;1993;1993;98056;47,5112;-122,190;1430;7220
2014-10-01T00:00:00Z;5,49831055378960;4;2,25;2180;10754;1,0;0;0;very_good;1100;1080;1954;1954;98133;47,7711;-122,341;1810;6929
2015-03-24T00:00:00Z;5,72427586960079;4;2,25;2180;10754;1,0;0;0;very_good;1100;1080;1954;1954;98133;47,7711;-122,341;1810;6929
2014-12-23T00:00:00Z;5,57978359661681;5;3,00;3450;9914;2,0;0;0;average;3450;0;2004;2004;98023;47,2813;-122,345;2860;9721
2014-08-11T00:00:00Z;5,47275644931721;3;2,25;1450;7562;2,0;0;0;average;1450;0;1994;1994;98056;47,5038;-122,189;1650;7625
2014-05-20T00:00:00Z;5,86332286012046;4;2,50;3230;7331;2,0;0;0;average;3230;0;2004;2004;98075;47,5823;-121,970;3480;7447
2014-06-09T00:00:00Z;5,65321251377534;3;1,75;1640;13500;1,0;0;0;average;1110;530;1940;1940;98125;47,7164;-122,304;1770;12600
2014-10-27T00:00:00Z;5,43933269383026;3;3,00;1590;7750;1,0;0;0;average;1060;530;1997;1997;98038;47,3624;-122,045;1680;7500
2015-04-21T00:00:00Z;5,63848925695464;3;1,50;1300;3348;1,5;0;0;average;1300;0;1904;2014;98144;47,5920;-122,307;1590;2577
2014-08-05T00:00:00Z;5,97772360528885;3;3,00;4040;14338;2,0;0;0;average;3030;1010;1986;1986;98077;47,7268;-122,060;3360;14142
2015-03-13T00:00:00Z;5,58994960132571;4;2,25;2130;5337;2,0;0;0;average;2130;0;2001;2001;98019;47,7237;-121,959;2300;6930
2015-01-21T00:00:00Z;5,74818802700620;4;2,25;2550;7800;1,0;0;0;average;1580;970;1968;1968;98052;47,6283;-122,095;2420;8050
2014-11-11T00:00:00Z;5,90254677931399;4;2,25;2510;11585;2,0;0;0;good;2510;0;1969;1969;98040;47,5483;-122,226;2450;9691
2014-06-25T00:00:00Z;5,56288738129388;3;2,00;1410;9600;1,0;0;0;good;1410;0;1983;1983;98072;47,7591;-122,146;1410;9600
2014-05-15T00:00:00Z;5,40200330906970;3;2,00;1650;7352;1,0;0;0;average;1160;490;1979;1979;98058;47,4612;-122,169;1710;7350
2014-09-05T00:00:00Z;5,60632761246719;4;2,50;2120;13780;2,0;0;0;average;2120;0;1993;1993;98146;47,4987;-122,365;1880;12000
2014-08-01T00:00:00Z;5,58546072950850;4;1,50;2040;10726;1,0;0;0;average;1380;660;1954;1954;98177;47,7720;-122,358;1610;10020
2014-12-10T00:00:00Z;5,53781909507327;4;1,00;1550;7620;1,5;0;0;average;1550;0;1957;1957;98106;47,5287;-122,350;1450;7620
2014-09-17T00:00:00Z;5,69019608002851;3;2,75;1980;3128;2,0;0;0;good;1980;0;1979;1979;98008;47,6109;-122,114;1950;2856
2014-05-12T00:00:00Z;5,96707973414450;4;2,75;3300;12090;2,0;0;0;average;3300;0;1953;1953;98004;47,6294;-122,218;3180;12239
2014-07-28T00:00:00Z;6,04844180355040;4;2,50;3840;16619;2,0;0;1;good;3840;0;1983;1983;98040;47,5634;-122,213;3600;16553
2015-04-30T00:00:00Z;5,51851393987789;2;1,00;1220;10000;1,0;0;0;very_good;1220;0;1950;1950;98028;47,7405;-122,241;2000;9600
2015-03-09T00:00:00Z;5,72427586960079;5;2,25;2720;8800;1,0;0;0;good;1500;1220;1958;1958;98008;47,5976;-122,118;2110;8800
2014-06-23T00:00:00Z;5,56229286445647;4;2,00;1940;25600;1,0;0;0;poor;1940;0;1962;1962;98006;47,5722;-122,129;2000;10071
2014-06-19T00:00:00Z;5,57835264151036;3;2,50;2160;3000;1,5;0;0;average;1260;900;1909;2011;98118;47,5644;-122,289;1060;3500
2014-06-19T00:00:00Z;5,43120288455652;4;1,75;1530;8750;1,5;0;0;good;1530;0;1968;1968;98058;47,4556;-122,157;1390;8750
2015-03-06T00:00:00Z;5,74585519517373;3;3,50;1710;2096;2,0;0;0;average;1290;420;2008;2008;98122;47,6055;-122,305;1630;1543
2015-04-22T00:00:00Z;5,54654266347813;2;1,00;940;5000;1,0;0;0;good;940;0;1937;1937;98117;47,6879;-122,385;1560;4500
2015-02-24T00:00:00Z;5,64048143697042;3;2,50;1750;22357;2,0;0;0;average;1750;0;1994;1994;98045;47,4807;-121,779;2430;22357
2014-06-18T00:00:00Z;5,50852971897129;4;2,50;1820;6753;2,0;0;0;average;1820;0;1994;1994;98038;47,3845;-122,032;1820;7107
2014-08-06T00:00:00Z;5,65321251377534;3;2,00;1290;1213;3,0;0;0;average;1290;0;2001;2001;98103;47,6609;-122,344;1290;3235
2015-04-17T00:00:00Z;5,44482519950975;3;2,00;1570;5250;1,0;0;0;average;1570;0;1998;1998;98092;47,3163;-122,188;1570;5250
2015-04-27T00:00:00Z;5,56223336798650;4;2,50;1930;6957;2,0;0;0;average;1930;0;1995;1995;98055;47,4309;-122,191;2090;6996
2014-09-11T00:00:00Z;5,92427928606188;4;3,50;2840;40139;1,0;0;4;good;2840;0;1986;1986;98038;47,4010;-122,026;3180;36852
2015-03-18T00:00:00Z;5,42813479402879;3;2,50;1550;8134;2,0;0;0;average;1550;0;1991;1991;98031;47,4040;-122,191;1550;8134
2014-07-16T00:00:00Z;5,71393888654893;2;1,00;833;143947;1,0;0;0;average;833;0;2006;2006;98070;47,3889;-122,482;1380;143947
2014-11-04T00:00:00Z;5,80135225027656;3;2,50;2990;32239;2,0;0;0;good;2990;0;1978;1978;98077;47,7718;-122,095;2990;36497
2014-07-23T00:00:00Z;5,76155198856418;3;2,50;2000;7251;2,0;0;0;average;2000;0;1995;1995;98034;47,7067;-122,200;2450;8118
2014-09-09T00:00:00Z;5,75587485567249;3;1,75;2910;37461;1,0;0;0;good;1530;1380;1967;1967;98052;47,7015;-122,164;2520;18295
2014-06-26T00:00:00Z;5,75089392038213;4;1,75;2085;174240;1,0;0;0;average;1610;475;1964;1964;98024;47,5753;-121,950;2690;174240
2014-12-23T00:00:00Z;5,55022835305509;3;2,25;1860;5028;2,0;0;0;average;1860;0;2012;2012;98019;47,7318;-121,982;2320;5465
2014-07-10T00:00:00Z;6,19033169817029;5;4,25;6070;171626;2,0;0;0;average;6070;0;1999;1999;98024;47,5954;-121,950;4680;211267
2014-12-03T00:00:00Z;5,68304703823885;2;1,00;950;3960;1,0;0;0;average;950;0;1941;1941;98103;47,6885;-122,337;1320;4050
2014-12-19T00:00:00Z;5,73078227566639;3;2,50;2250;11632;2,0;0;0;average;2250;0;1988;1988;98056;47,5272;-122,169;2360;11632
2015-01-07T00:00:00Z;5,57978359661681;3;2,50;2280;10255;2,0;0;0;good;2280;0;1985;1985;98058;47,4334;-122,161;2310;10094
2014-07-17T00:00:00Z;5,57403126772772;2;1,00;940;5120;1,0;0;0;average;940;0;1909;1909;98122;47,6073;-122,308;1300;5120
2015-04-03T00:00:00Z;5,38916608436453;3;2,50;1530;8500;1,0;0;0;very_good;1030;500;1996;1996;98038;47,3592;-122,046;1850;8140
2014-11-14T00:00:00Z;5,49136169383427;5;1,75;2190;27260;1,0;0;0;good;2190;0;1947;1974;98166;47,4546;-122,337;1620;39480
2015-05-12T00:00:00Z;5,56229286445647;3;2,50;2200;4052;2,0;0;0;average;2200;0;2005;2005;98058;47,4362;-122,178;2310;5082
2014-10-28T00:00:00Z;5,51653537389580;4;3,00;2290;8250;2,0;0;0;average;2290;0;1990;1990;98042;47,3739;-122,156;2290;8250
2014-09-08T00:00:00Z;5,99475694458763;4;3,00;4040;19700;2,0;0;0;average;4040;0;1987;1987;98052;47,7205;-122,127;3930;21887
2014-07-22T00:00:00Z;6,00000000000000;4;2,50;2610;3277;1,5;0;0;very_good;1920;690;1922;1922;98103;47,6636;-122,330;1810;3277
2014-09-03T00:00:00Z;5,37474834601010;3;2,50;1490;2138;2,0;0;0;average;1490;0;2005;2005;98055;47,4324;-122,197;1490;2094
2014-09-16T00:00:00Z;5,87448181769947;4;2,50;1710;9627;1,0;0;0;average;1440;270;1976;2014;98006;47,5590;-122,164;2140;9131
2015-03-12T00:00:00Z;5,92582757462474;3;2,50;3130;8750;2,0;0;0;average;3130;0;1991;1991;98052;47,6954;-122,103;2860;9003
